startHub,endHub,kmLength_euclid,kmLength_road,exist_pipeline
97978,100372,102.13755263518685,123.66969999999999,0
4524,4612,56.940313907419174,104.1537,0
5,4524,117.69926803597605,225.70860000000002,0
16,3905,96.42331725955064,137.57029999999997,0
7,71686,159.63748636553777,288.0337,0
102642,107617,138.59928584533785,146.3619,0
4122,4089,37.97020338520361,40.8266,0
4248,4039,112.6820345869117,186.189,0
96087,96119,114.46783616642237,130.68189999999998,0
100475,102557,174.10857620094302,215.9855,0
97671,99820,44.36891010230561,53.511900000000004,0
97797,105567,68.42204307514353,74.1964,0
97987,109093,82.05389870382194,105.3931,0
104199,11,153.75274148014677,163.27970000000002,0
71615,71623,28.928732764941586,30.4298,0
15427,5978,102.34874976326992,111.7086,0
6740,7992,70.24712494326238,114.5462,1
106128,109093,88.92564368296958,112.254,0
7,72063,75.55615190744166,164.7596,0
10250,8,137.66636368151967,244.4631,0
24,98063,146.38066967153037,187.4215,0
26,96675,103.76724056360895,125.3218,0
98776,95899,106.84973297640029,119.777,0
21,25,163.22619170237104,201.6659,0
98241,99923,58.66023074536406,61.822300000000006,0
103515,97954,65.89463013331793,89.4711,0
71843,71769,118.34263760866429,161.8315,1
104284,103914,28.522682827481177,36.502300000000005,0
13,107700,89.92487348532768,122.5182,0
6740,6392,90.45007943615403,102.6999,0
4205,3700,165.50035879400554,222.74820000000003,0
108208,109323,64.64268278150101,66.1221,0
96096,100372,79.84715703251888,90.1765,0
13756,5947,134.79417523790957,150.7792,0
11873,7080,108.50207264421826,112.7105,1
5956,15,81.95205143934788,102.1159,0
3905,4463,114.46702580755992,136.9461,0
97797,99923,73.47751437150345,90.99889999999999,0
9389,4024,84.13013807312805,100.39,0
8,9782,124.49133191828997,312.4223,0
96359,99820,97.11471656439693,112.9818,0
103914,97954,72.586630845064,92.2815,0
102557,96119,100.46606834251745,125.8053,0
4306,4254,126.32521421238648,175.39229999999998,0
4248,9389,139.18767358695618,181.0248,0
98241,97797,83.42202217361493,85.7902,0
5,4388,131.22325756132588,215.005,0
23,98043,119.16875005318674,173.2176,0
28,102826,154.13829956294873,191.1678,0
25,100475,99.83264165286958,124.2793,0
71861,71763,58.64020224265085,64.5423,0
96359,107687,190.55432914785624,224.9684,1
9,107706,211.40960500030684,245.0365,0
97671,97689,43.34063292818039,55.1364,0
28,96675,129.13325148939663,160.4003,0
104284,107575,98.30267736788221,107.4821,0
11873,3,74.99921402638408,90.08189999999999,0
105243,102557,168.0298840127747,229.4986,0
7,71635,142.8669158103564,208.62429999999998,0
5978,5947,71.00160596798439,119.8179,0
17,99820,16.251491564941055,24.190900000000003,0
108127,107617,127.41530249473442,131.64520000000002,0
22,107644,74.86143841708846,90.2077,0
107762,108208,53.286705869511295,54.6991,0
71852,6,52.87937840610284,99.567,0
4248,4024,103.14587820225847,157.106,0
98241,104199,50.56244578538593,51.8761,0
19,102507,46.9984948039504,48.7428,0
4463,4452,30.506811782305363,34.4215,0
5,4612,77.74713269553541,146.85060000000001,0
96040,96675,95.47613637596616,117.84230000000001,0
14967,14201,60.75264775917731,70.87589999999999,0
3944,3905,5.610961334002595,10.5515,0
104284,95776,60.23139450142678,64.1036,0
3700,4704,104.82853247690332,128.9502,0
98043,109323,118.63604162950568,122.5427,0
6134,13756,122.55047041359718,190.403,0
96359,17,112.38730769709348,127.689,0
9389,10250,96.91021511966201,177.3628,0
6784,4,19.73848706141164,25.2009,0
4039,4254,110.2792378327024,167.6536,0
6784,6932,30.93138115743538,42.4145,1
6590,5944,103.63531554640139,111.36930000000001,0
4388,4524,101.58812407115106,171.0949,0
19,98063,160.7446158118001,209.0334,0
98382,96087,72.8261698303234,104.1288,0
98014,106128,91.32170504547018,99.8425,0
96040,109093,117.23033211224546,165.93079999999998,0
104284,26,36.41189776865565,52.142,0
96241,30,141.55050309384367,192.9834,0
4093,3700,96.3087078579591,146.0169,0
4283,4507,155.09192563952678,192.33520000000001,0
108027,99820,114.6144824616333,131.944,0
107700,107010,121.7175917583401,132.9601,0
15,5978,81.39846463689011,142.317,0
95776,107195,104.54297891845458,119.1066,0
5094,4704,92.6876766638986,108.3357,0
21,102557,149.44631321756287,194.87189999999998,0
5966,5954,83.60405502875375,93.8601,0
103914,104301,58.810738838465085,68.7834,0
3,8749,7.5105558457518615,10.44,0
107761,72105,95.51653143812624,104.54910000000001,0
98043,98063,80.50719346610921,103.153,0
72049,7,94.89648133528242,192.1285,0
95776,103515,69.88218151478627,74.701,0
6784,7080,66.19866128917243,68.1661,0
16,3700,72.39160252614522,99.7278,0
2,7966,42.538571114172036,56.3374,0
4219,6,76.5742851559669,130.1362,0
96359,108027,18.97594489135017,19.6109,0
18,103399,24.541375540826063,27.8975,0
108027,13,127.79810886896905,161.72420000000002,0
98382,107575,108.5295389146482,163.05679999999998,0
26,107195,121.5328971569437,154.87679999999997,0
107805,107687,72.0727087589968,74.6673,0
14,71623,101.19113923057377,192.01160000000002,0
97978,96087,103.42993016702057,131.3064,0
97978,96096,99.34803149008499,149.9437,0
26,103515,65.25961278497971,73.2743,0
71623,72105,85.76942415449264,123.3754,0
29,110122,32.621749556203,39.409,0
10795,13756,156.7112412936505,183.2475,1
98776,97671,52.80994328769791,61.788599999999995,0
102642,96040,70.80730178086887,74.3407,0
10250,9782,45.21838448630954,47.1991,0
108127,102507,63.722147136615064,70.9957,0
13,107010,67.991925827092,80.8571,0
26,104301,50.84225378601999,83.2703,0
96040,97954,98.95215746225806,138.54229999999998,0
12053,13756,56.03979125245616,66.609,0
11873,14967,84.6037935661,98.5287,0
4248,4256,61.91018360259195,64.8811,0
108027,17,130.19944923173037,146.65120000000002,0
107010,103399,188.99409942811025,234.1712,1
1,7992,262.2860679804026,367.89509999999996,0
4395,4400,79.7363556356723,86.54,0
98382,100372,33.822329320351955,44.292699999999996,0
105243,97671,177.9829104067737,212.3558,1
71615,72105,113.02105487297636,150.8767,0
6134,15,93.0759184058313,191.8431,0
25,96119,92.18057484475226,120.4917,0
98017,106128,86.35249696732677,115.4821,0
98014,98017,22.284587112363813,30.3382,0
4740,4705,75.11791497397378,106.8818,0
99820,97689,77.30804316494468,85.6207,0
107762,107761,48.17350279281493,56.3567,0
9661,6740,56.74043947051602,94.31280000000001,0
72049,72064,76.14388978122575,101.2856,0
11873,6740,96.61953981374198,135.55679999999998,0
4306,10,124.85959400294442,185.8435,0
4131,4093,26.078428978143595,42.834900000000005,0
4705,3700,120.20883027888439,138.28289999999998,0
4713,4705,25.350204575938157,30.8925,0
9782,15535,111.2294558307112,313.22520000000003,0
23,108208,73.94633674492587,100.57010000000001,0
5954,5947,51.27108656458743,107.1947,0
71615,71817,116.60116146387908,129.0237,0
26,103914,49.22727970327306,54.3539,0
15,5954,90.95273583182083,172.40120000000002,0
110122,107195,114.36778088411288,119.3929,0
15427,13756,135.49398294297407,171.16670000000002,0
4388,4612,67.26481840936002,68.5907,0
28,96241,81.10821123464976,106.8385,0
2,6392,52.5521260188292,61.2408,0
95776,96675,76.21157450434276,87.06269999999999,0
9,100303,66.35840324172753,84.70739999999999,0
71623,71816,123.1985668131028,130.6412,0
99923,102507,70.37082997764401,74.17960000000001,0
4,6932,11.497913106498707,14.341299999999999,0
4205,4388,164.60025677477088,190.2573,0
8749,14201,55.811167908049846,60.1175,0
4089,3700,98.46392711076942,123.839,0
21,97671,217.87220129382618,258.81510000000003,1
108127,98017,103.12705601523903,168.01670000000001,0
102642,24,84.30510851297554,129.3812,0
5956,5978,69.9437213062048,101.2597,0
7966,6392,31.74578788193971,45.4471,0
25,102098,83.10850107455794,104.1456,0
27,28,169.9071852315994,229.5154,0
4740,4039,122.64340651498424,125.5075,0
98014,103349,36.603747210639014,40.065,0
4740,4704,78.08760156836944,111.98360000000001,0
4039,10,115.45532118099185,209.7543,0
26,107575,106.64066207973462,136.0306,0
10250,4254,136.91438495404884,142.4747,0
107687,95899,105.02427405187,121.7791,0
4093,4704,35.59968894357032,36.980599999999995,0
4122,4093,55.19974649856011,59.155199999999994,0
72049,72063,26.609374413461648,27.7664,0
4,7080,52.57598820371522,58.8232,0
4256,5094,78.7633630292726,79.5395,0
95899,97689,24.62736917327654,26.965400000000002,0
1,2,218.37057383239767,315.6008,0
5944,5954,69.29839572053463,79.0748,0
29,107195,141.71774402172187,157.9509,0
71615,71816,94.29187932025634,101.7289,0
104301,107575,67.6148766580706,74.8083,1
3,14201,55.00347701021606,62.398,0
71615,14,107.38607613206779,153.9528,0
103269,109323,72.84402237112457,77.3981,0
72063,72064,95.72679398560398,126.91239999999999,0
107760,107762,28.447347059005597,31.4723,0
107010,107706,100.08002574340505,110.4223,0
3944,4463,118.90702717512285,136.4522,0
18,98014,54.210043416520044,77.9575,0
100475,107575,76.43366947020841,81.1014,0
95776,26,33.259353369849244,42.1951,0
19,102692,23.12805941684994,27.7455,0
18,106128,62.526083292652714,82.7897,0
12,100303,170.11992656527457,284.4455,0
108127,103349,90.9266996024867,113.0451,0
103269,98063,147.11434038831263,181.85479999999998,0
9661,14201,62.26787713560493,83.1327,0
107644,103399,85.41574166366006,107.797,0
104199,71686,156.5784307384026,207.5238,1
110122,102826,57.61407854236402,70.2108,0
95776,97954,84.90973608052867,119.0476,0
71861,6,19.13028013991834,61.3035,0
72063,71686,172.31818409161417,194.80089999999998,0
27,96675,177.5659451002515,193.51229999999998,0
107575,107195,198.87182820594822,237.67079999999999,1
98241,12,63.00257863190558,68.43769999999999,0
107617,98063,84.22471549026251,92.5193,0
107700,100303,127.32973987318675,137.4904,0
11,71686,140.03394752790228,172.8613,0
98017,103349,54.54213788362151,63.8233,0
107687,97987,49.03967631302478,67.3421,0
108127,24,113.1574138495591,145.17839999999998,0
98776,99820,10.539331691866435,15.908700000000001,0
105567,100303,179.78802117543663,294.1431,0
4524,4507,82.91794456562678,161.189,1
107760,107761,22.931026083092604,25.551599999999997,0
15,13756,39.20442443792758,54.6214,0
