startHub,endHub,road_geometry
brownsville,mcallen,"LINESTRING (-97.488956 25.91388400000002, -97.491375 25.928611, -97.503817 25.94335700000001, -97.529473 26.003027999999997, -97.534532 26.03137200000001, -97.563704 26.05807899999999, -97.60253 26.10820000000001, -97.629983 26.121926, -97.717925 26.188427999999995, -97.77545 26.186896999999988, -97.818216 26.165970000000005, -97.904587 26.158804000000007, -97.935287 26.15136700000002, -97.980402 26.172548000000006, -98.014823 26.172916999999988, -98.14336300000001 26.194299000000015, -98.162518 26.204068000000007, -98.184133 26.207165000000003, -98.193466 26.206632000000006, -98.204107 26.198585000000012, -98.230081 26.204024999999994)"
buckeyeL,tollesonL,"LINESTRING (-112.591509 33.43128400000001, -112.580336 33.436865999999995, -112.498113 33.462234, -112.38152 33.461111999999986, -112.365396 33.457843, -112.318151 33.45754199999999, -112.295046 33.461051, -112.243416 33.46208699999998, -112.238344 33.461588, -112.239109 33.45789700000001)"
katyL,houston,"LINESTRING (-95.881905 29.779647000000008, -95.88108100000001 29.77567, -95.81913 29.777418999999977, -95.806642 29.784935000000015, -95.793069 29.785375000000023, -95.46257 29.783930000000016, -95.450868 29.77895800000002, -95.426603 29.777200999999998, -95.386178 29.776652000000016, -95.37459099999998 29.778652000000005, -95.365956 29.770808999999986, -95.36752 29.765276000000014, -95.372114 29.76194, -95.36786300000001 29.758731)"
italy L,almaL,"LINESTRING (-96.898841 32.19385100000001, -96.891103 32.18280300000001, -96.883407 32.184594000000025, -96.872583 32.182071, -96.815586 32.188023, -96.807782 32.19674699999997, -96.77568 32.211207000000016, -96.76286 32.221861, -96.746615 32.23002300000002, -96.730058 32.24918200000001, -96.668136 32.277848999999996, -96.639975 32.30001700000001, -96.629922 32.29254299999999, -96.618235 32.288955000000016, -96.587818 32.289262, -96.56915 32.296822, -96.545762 32.286461000000024, -96.543763 32.287968000000006)"
amarillo,wichitaFalls,"LINESTRING (-101.833821 35.20723400000001, -101.58123099999999 35.178528000000014, -101.40309 35.12727600000001, -101.220923 35.04152700000004, -101.093949 35.030179, -100.866437 34.928054, -100.653954 34.862952000000014, -100.48860500000002 34.68219399999999, -100.464673 34.599628000000024, -100.435456 34.57896600000002, -100.43770000000002 34.54044599999999, -100.256714 34.44391199999998, -99.778406 34.29366599999999, -99.471532 34.249117000000005, -99.310241 34.161275999999994, -99.140256 34.13401400000002, -98.967338 34.051276, -98.906111 34.04304599999998, -98.78730600000002 33.97404199999998, -98.525786 33.94451899999999, -98.501791 33.90045600000001)"
sugarLand,pearland,"LINESTRING (-95.634985 29.619829000000006, -95.58803900000001 29.62845099999999, -95.581244 29.626788999999995, -95.559692 29.615639999999996, -95.551696 29.614133999999993, -95.518213 29.625999000000014, -95.51278400000001 29.622242999999983, -95.473736 29.60407500000001, -95.459427 29.59763300000001, -95.453445 29.596403999999996, -95.358246 29.598056000000007, -95.345391 29.600058000000004, -95.286829 29.599711999999997, -95.286387 29.563976000000014)"
weimarL,lulingL,"LINESTRING (-96.777269 29.690502000000006, -96.832279 29.68806800000002, -96.857049 29.696634000000003, -96.956691 29.688927999999976, -97.05015 29.698162000000007, -97.240115 29.692607000000006, -97.296843 29.669885000000022, -97.487612 29.649522, -97.59580400000002 29.654498000000007, -97.592062 29.653769999999998)"
sanAntonio3L,laredo,"LINESTRING (-98.61770100000001 29.310896999999986, -98.776381 29.24039599999999, -98.904399 29.122268999999992, -99.047705 29.030685, -99.109644 28.912401000000006, -99.107197 28.85942700000001, -99.183586 28.675613999999996, -99.178932 28.64034100000001, -99.251072 28.440947000000023, -99.271388 28.310117000000012, -99.42205500000001 27.79069600000001, -99.485764 27.646133, -99.496852 27.523700999999985)"
pearland,houston1L,"LINESTRING (-95.286387 29.563976000000014, -95.285541 29.630866000000022, -95.288852 29.638611999999984, -95.288763 29.655794000000004, -95.276638 29.65781400000002, -95.277909 29.702073000000013, -95.266093 29.711925000000008, -95.263298 29.77993600000003, -95.271234 29.797229000000012, -95.268884 29.798494)"
dentonL,fortWorth,"LINESTRING (-97.179431 33.26287800000002, -97.164855 33.201752, -97.248341 33.056003999999994, -97.307417 32.97877999999999, -97.317119 32.925774999999994, -97.312753 32.83577799999998, -97.31458900000001 32.81113199999999, -97.322125 32.79556200000001, -97.318622 32.760026999999994, -97.332623 32.752995999999996)"
pasadena,leagueCity,"LINESTRING (-95.209285 29.691066999999993, -95.209345 29.69282100000001, -95.2114 29.692655, -95.20911700000002 29.687969999999993, -95.208058 29.67543999999997, -95.207741 29.641842000000015, -95.208619 29.639067000000008, -95.211097 29.637032, -95.101861 29.520294, -95.10034 29.513251999999998, -95.094971 29.507552000000025)"
freeport,pearland,"LINESTRING (-95.359698 28.954036, -95.373713 28.95795400000001, -95.37076000000002 28.97083600000001, -95.386073 29.000936999999993, -95.403064 29.00955700000002, -95.429343 29.013793999999997, -95.45381900000001 29.040565, -95.453143 29.25267599999999, -95.425368 29.30213099999998, -95.426901 29.443582999999983, -95.389269 29.499111000000006, -95.387004 29.555663000000013, -95.299547 29.559687999999987, -95.286387 29.563976000000014)"
wallerL,houston1L,"LINESTRING (-95.905416 30.064235000000014, -95.89138 30.065450999999996, -95.891267 30.056929000000007, -95.865102 30.041820000000023, -95.845743 30.034134, -95.835223 30.02390799999999, -95.695296 29.972085, -95.68793900000001 29.962938000000022, -95.637816 29.92778500000001, -95.618457 29.919619000000004, -95.610212 29.908437000000013, -95.56966700000001 29.879892000000005, -95.524956 29.859752, -95.49324199999998 29.841697000000007, -95.451633 29.803114000000015, -95.43046600000001 29.812651999999986, -95.35606 29.813879000000004, -95.334986 29.808100000000003, -95.306314 29.809337000000003, -95.295388 29.804397000000012, -95.282743 29.80397700000001, -95.27176700000001 29.796605000000007, -95.268884 29.798494)"
texarkana,dallas1L,"LINESTRING (-94.077288 33.446834999999986, -94.087418 33.439834000000005, -94.099677 33.452475000000014, -94.26712400000001 33.476600999999995, -94.337157 33.468392000000016, -94.444714 33.47596199999999, -94.52475 33.44033699999999, -94.713201 33.299201999999994, -94.785991 33.28742899999999, -94.88162800000002 33.23204100000002, -94.916209 33.19993600000001, -95.03651 33.158505999999974, -95.390597 33.16626699999997, -95.451789 33.147747999999986, -95.561362 33.144774000000005, -95.595235 33.116429, -95.721293 33.11957700000003, -95.787835 33.13159700000003, -96.073606 33.135605, -96.200666 33.021938, -96.257695 32.98839399999999, -96.330294 32.970158999999974, -96.386615 32.92967600000001, -96.44540899999998 32.91303400000002, -96.628184 32.824593000000014, -96.612295 32.73539000000001, -96.633545 32.689799, -96.754734 32.655924999999996)"
killeen,austin,"LINESTRING (-97.727792 31.11722800000001, -97.742943 31.12076, -97.765493 31.061619000000004, -97.752258 31.008912999999993, -97.786226 30.955451999999994, -97.80184 30.885198000000013, -97.757944 30.771832000000007, -97.66804 30.721711000000013, -97.653442 30.700658999999984, -97.69194100000001 30.630837000000003, -97.691971 30.533729000000008, -97.666321 30.45461, -97.671875 30.391349999999992, -97.734343 30.267744999999994, -97.743783 30.27090799999999)"
katyL,sugarLand,"LINESTRING (-95.881905 29.779647000000008, -95.88108100000001 29.77567, -95.87475500000001 29.777265000000003, -95.819439 29.777399999999986, -95.814892 29.778707, -95.805891 29.785110000000014, -95.778808 29.784480999999996, -95.777616 29.782550000000004, -95.776405 29.752737999999987, -95.773213 29.744573999999997, -95.772933 29.717891999999996, -95.776138 29.707264999999996, -95.775917 29.699683999999987, -95.774744 29.696426, -95.76886 29.689076000000004, -95.766309 29.681172000000007, -95.75378700000002 29.672862000000006, -95.74143 29.661988999999988, -95.718949 29.65958700000001, -95.714014 29.657172999999993, -95.695848 29.618161999999998, -95.688965 29.609814000000004, -95.684844 29.60144999999998, -95.675646 29.60280900000001, -95.659263 29.60867499999999, -95.634985 29.619829000000006)"
dentonL,wichitaFalls,"LINESTRING (-97.179431 33.26287800000002, -97.175124 33.23010200000001, -97.338273 33.239565000000006, -97.411959 33.251143000000006, -97.525523 33.24176599999999, -97.568617 33.24051899999998, -97.586776 33.245448999999994, -97.601785 33.24128999999999, -97.61084 33.259114, -97.680518 33.344070999999985, -97.703382 33.354647, -97.710249 33.379070000000006, -97.730496 33.395625, -97.773669 33.449578, -97.828337 33.53199800000001, -97.880027 33.562940999999995, -97.90557 33.58429800000001, -98.040541 33.64954800000001, -98.087788 33.69645499999997, -98.132044 33.76833400000002, -98.171467 33.79105199999999, -98.214947 33.80711500000003, -98.222943 33.82026800000002, -98.275647 33.837017, -98.340209 33.866823999999994, -98.433461 33.88541299999999, -98.47784500000002 33.88639999999999, -98.495238 33.90294599999998, -98.501791 33.90045600000001)"
eloyL,coachellaL,"LINESTRING (-111.671912 32.80627299999999, -111.68961000000002 32.923613, -111.967415 33.280781, -111.967947 33.404079999999965, -112.036088 33.42796700000002, -112.04005100000002 33.462032, -112.497318 33.462465000000016, -112.623002 33.42740700000002, -113.173151 33.54186500000003, -114.075373 33.679078999999966, -114.371975 33.64819, -114.512046 33.602668000000016, -114.97986700000001 33.606291, -115.378791 33.71080100000002, -115.58306500000002 33.67367299999999, -115.807367 33.66041999999999, -116.170992 33.71740699999998)"
texarkana,dallas,"LINESTRING (-94.077288 33.446834999999986, -94.087418 33.439834000000005, -94.099677 33.452475000000014, -94.26712400000001 33.476600999999995, -94.337157 33.468392000000016, -94.444714 33.47596199999999, -94.52475 33.44033699999999, -94.713201 33.299201999999994, -94.785991 33.28742899999999, -94.88162800000002 33.23204100000002, -94.916209 33.19993600000001, -95.03651 33.158505999999974, -95.390597 33.16626699999997, -95.451789 33.147747999999986, -95.561362 33.144774000000005, -95.595235 33.116429, -95.721293 33.11957700000003, -95.787835 33.13159700000003, -96.072877 33.13579, -96.200666 33.021938, -96.25943600000001 32.98744700000003, -96.330294 32.970158999999974, -96.386615 32.92967600000001, -96.44540899999998 32.91303400000002, -96.67709 32.799641000000015, -96.759976 32.790787, -96.796749 32.77594500000001)"
sanAntonio3L,sanAntonio2L,"LINESTRING (-98.61770100000001 29.310896999999986, -98.61577 29.309637000000006, -98.604718 29.319860999999992, -98.597474 29.324363, -98.557135 29.340986, -98.550017 29.342278999999998, -98.544616 29.346110000000024, -98.528987 29.353291, -98.51479800000001 29.374240999999994, -98.512714 29.380860000000027, -98.511476 29.392588000000014, -98.510015 29.394928000000004, -98.506467 29.396000000000008, -98.496083 29.39605599999998, -98.48195800000002 29.393949000000003, -98.477574 29.39532200000001, -98.469255 29.401294999999983, -98.445404 29.402134000000025, -98.428299 29.41592299999999, -98.42156400000002 29.42450799999997, -98.416626 29.428187, -98.360737 29.44452300000003, -98.361497 29.448124)"
weimarL,wallerL,"LINESTRING (-96.777269 29.690502000000006, -96.542407 29.691841, -96.493809 29.71203899999998, -96.28368 29.750728, -96.190829 29.763630999999993, -96.16799 29.759950000000007, -96.126567 29.775131000000002, -96.043157 29.769696999999997, -95.992347 29.781493000000005, -95.967519 29.77828600000001, -95.967607 29.78630599999999, -95.95728900000002 29.786325999999992, -95.958226 29.82271399999999, -95.951107 29.832933000000008, -95.959503 29.839701, -95.959756 29.96655200000001, -95.951194 29.968832000000006, -95.951018 29.986590999999986, -95.942264 29.98835800000002, -95.942948 30.03640599999999, -95.934095 30.045515, -95.933945 30.058372000000002, -95.913224 30.05269500000003, -95.912378 30.060635000000012, -95.905416 30.064235000000014)"
midlothianL,dallas,"LINESTRING (-97.010923 32.48294999999999, -97.009155 32.482060000000004, -97.00638300000001 32.489386, -96.99267 32.49563800000001, -96.988261 32.50017400000001, -96.976069 32.531498000000006, -96.975687 32.55051299999999, -96.965209 32.57130900000001, -96.873399 32.658126999999986, -96.849211 32.685189000000015, -96.844011 32.694379000000005, -96.830889 32.705933000000016, -96.82338 32.73860399999999, -96.810103 32.74757499999999, -96.809278 32.758485000000015, -96.796142 32.77383400000001, -96.796749 32.77594500000001)"
rhomeL,fortWorth,"LINESTRING (-97.484111 33.057093, -97.479439 33.05600199999998, -97.475332 33.047753, -97.457358 33.041011, -97.443727 33.023766000000016, -97.418358 32.967748, -97.360302 32.92648299999999, -97.318246 32.886799000000025, -97.313034 32.84739099999999, -97.313713 32.815921, -97.322164 32.79499900000001, -97.318622 32.760026999999994, -97.319857 32.75693900000002, -97.332623 32.752995999999996)"
nataliaL,sanAntonio1L,"LINESTRING (-98.845767 29.18478300000001, -98.846251 29.185942000000015, -98.842394 29.182390000000016, -98.837839 29.188191000000007, -98.794052 29.22223200000001, -98.779669 29.237374000000006, -98.773635 29.24165900000001, -98.716354 29.258717, -98.645712 29.28777299999999, -98.623882 29.302848000000004, -98.61577 29.309637000000006, -98.61770100000001 29.310896999999986)"
texarkana,rockwallL,"LINESTRING (-94.077288 33.446834999999986, -94.087418 33.439834000000005, -94.099677 33.452475000000014, -94.26712400000001 33.476600999999995, -94.337157 33.468392000000016, -94.444714 33.47596199999999, -94.52475 33.44033699999999, -94.713201 33.299201999999994, -94.785991 33.28742899999999, -94.88162800000002 33.23204100000002, -94.916209 33.19993600000001, -95.03651 33.158505999999974, -95.390597 33.16626699999997, -95.451789 33.147747999999986, -95.561362 33.144774000000005, -95.595235 33.116429, -95.721293 33.11957700000003, -95.787835 33.13159700000003, -96.072877 33.13579, -96.204626 33.01926400000001, -96.263382 32.98570099999999, -96.330863 32.96989299999999, -96.385083 32.930476, -96.41912200000002 32.91820400000001)"
portArthur,beaumont,"LINESTRING (-93.928811 29.89881999999999, -94.006348 29.954628, -94.017496 29.96464200000001, -94.027805 29.978475000000007, -94.047432 30.014525999999993, -94.054259 30.024409, -94.056896 30.031819, -94.062774 30.033775000000006, -94.102128 30.074981999999984, -94.096136 30.079645000000014, -94.096423 30.08143799999999, -94.101849 30.08615000000001)"
deerPark,pasadena,"LINESTRING (-95.123815 29.705227999999977, -95.123964 29.71171599999998, -95.130125 29.71184100000001, -95.133591 29.71149600000003, -95.137694 29.711518, -95.190216 29.713066, -95.195325 29.712933999999994, -95.211641 29.711313999999994, -95.211397 29.69140600000001, -95.211269 29.690797999999987, -95.20924800000002 29.690811999999983, -95.209285 29.691066999999993)"
troyL,killeen,"LINESTRING (-97.311978 31.19118999999999, -97.310218 31.19236, -97.333463 31.130139, -97.336836 31.12658199999999, -97.35179 31.12168499999999, -97.361881 31.099889000000005, -97.407361 31.084277000000004, -97.435394 31.061223999999996, -97.46786 31.046516999999994, -97.511458 31.05572, -97.554945 31.055651, -97.582022 31.068437999999997, -97.61703600000001 31.08001799999999, -97.68886600000002 31.095563999999978, -97.727792 31.11722800000001)"
italy L,waco,"LINESTRING (-96.898841 32.19385100000001, -96.938937 32.14396299999999, -97.09443 32.05377000000001, -97.09593600000001 32.00421000000003, -97.119466 31.967473000000016, -97.081434 31.877401000000006, -97.102822 31.792003, -97.100992 31.653811999999988, -97.095702 31.62856000000001, -97.11042 31.584387, -97.121907 31.578531999999985, -97.146778 31.549416999999995)"
deerPark,deerParkL,"LINESTRING (-95.123815 29.705227999999977, -95.123961 29.711124000000012, -95.11777 29.710931000000002, -95.115017 29.710585000000012, -95.105968 29.70796199999999, -95.103811 29.707639999999984, -95.100696 29.70676000000001, -95.099577 29.706425000000007, -95.09673 29.705162999999985, -95.093197 29.704103, -95.091827 29.707583000000007, -95.092383 29.707668999999996, -95.092448 29.707009000000014, -95.092683 29.706924999999995)"
sanJacinto,laPorte,"LINESTRING (-95.19257100000002 30.509218000000004, -95.185225 30.46437600000001, -95.151493 30.428628999999994, -95.116388 30.425356000000004, -95.090187 30.353064999999997, -95.112289 30.303557999999978, -95.225592 30.140143000000027, -95.2952 29.941764999999997, -95.201195 29.927315999999987, -95.202692 29.889377000000003, -95.146479 29.760318999999996, -95.153795 29.711620999999987, -95.114827 29.710780000000014, -95.0325 29.687735, -95.02976400000001 29.665283999999996, -95.01933 29.665777)"
sonoraL,sonora,"LINESTRING (-100.585832 30.57046100000003, -100.585706 30.570105000000027, -100.601155 30.56737999999999, -100.613129 30.56580000000001, -100.619276 30.564544000000016, -100.636217 30.559758000000006, -100.638127 30.560257, -100.640697 30.562353999999985, -100.643689 30.566654000000014, -100.643031 30.566986000000018)"
buckeyeL,chandlerL,"LINESTRING (-112.591509 33.43128400000001, -112.580336 33.436865999999995, -112.497259 33.462292999999995, -112.38152 33.461111999999986, -112.365396 33.457843, -112.318151 33.45754199999999, -112.295557 33.461014999999996, -112.253878 33.462163, -112.040003 33.461659, -112.037464 33.458895, -112.03663800000001 33.42800400000002, -112.023664 33.42393199999998, -112.009987 33.41160499999999, -111.977525 33.410481000000004, -111.968334 33.40397099999998, -111.968201 33.370264999999996, -111.972374 33.344669, -111.972464 33.295881999999985, -111.96731600000001 33.279227, -111.962049 33.27987900000002)"
buckeyeL,quartzsiteL,"LINESTRING (-112.591509 33.43128400000001, -112.626895 33.428008, -113.175708 33.542301, -114.028047 33.664081000000024, -114.060925 33.67791600000001, -114.11352 33.67792100000001, -114.241037 33.65733100000002)"
tollesonL,eloyL,"LINESTRING (-112.239109 33.45789700000001, -112.233304 33.46218099999998, -112.040406 33.461737999999976, -112.03663800000001 33.42800400000002, -112.024155 33.424233, -112.00916200000002 33.411332000000016, -111.97869 33.41064700000002, -111.969909 33.40648399999999, -111.969861 33.284500000000016, -111.69103500000001 32.925378, -111.685064 32.824053000000006, -111.671912 32.80627299999999)"
montBelvieu,laPorte,"LINESTRING (-94.890783 29.847937999999996, -94.895436 29.847546999999995, -94.89492 29.836193999999995, -94.904625 29.800626999999995, -94.91052700000002 29.790272000000012, -94.914898 29.772182999999988, -94.92439900000001 29.761398999999997, -94.930446 29.75758199999998, -94.963219 29.750538000000002, -94.981026 29.749843, -94.98558 29.747585, -94.994482 29.735076999999993, -94.99146 29.725550000000002, -94.99306800000001 29.721543000000004, -94.998983 29.715307000000006, -95.013034 29.706823000000004, -95.026718 29.695765999999992, -95.029786 29.69192100000001, -95.02976400000001 29.665283999999996, -95.01933 29.665777)"
buckeyeL,coachellaL,"LINESTRING (-112.591509 33.43128400000001, -113.175708 33.542301, -114.067528 33.67849799999999, -114.371975 33.64819, -114.51317700000001 33.602578, -114.97986700000001 33.606291, -115.378791 33.71080100000002, -115.58306500000002 33.67367299999999, -115.807367 33.66041999999999, -116.170992 33.71740699999998)"
fairfieldL,centerville,"LINESTRING (-96.182772 31.728044, -96.166442 31.688286000000005, -96.156327 31.604302999999998, -96.147664 31.577903000000006, -96.098703 31.503356999999998, -96.083972 31.459994999999996, -96.047754 31.419228, -96.02188500000001 31.379725999999998, -95.998299 31.294679000000002, -95.987501 31.27242400000001, -95.98926000000002 31.25823200000001, -95.97871 31.257822999999995)"
laredo,mcallen,"LINESTRING (-99.496852 27.523700999999985, -99.48036 27.516675999999997, -99.473101 27.38127200000002, -99.443869 27.336725000000005, -99.422046 27.275337000000025, -99.42384 27.10504200000002, -99.436614 27.040242999999986, -99.385834 27.00822899999998, -99.33995800000001 26.951432999999984, -99.306194 26.943144000000007, -99.265848 26.900018999999986, -99.2522 26.864631999999993, -99.186227 26.83973599999999, -99.127786 26.791128999999984, -99.087813 26.612566000000005, -99.088431 26.526334000000013, -99.029888 26.45979700000001, -99.015071 26.40376, -98.941539 26.407194000000004, -98.874531 26.372887, -98.806007 26.378444000000005, -98.754624 26.346753000000014, -98.529451 26.257217000000015, -98.481263 26.266372000000008, -98.429519 26.254645000000007, -98.424275 26.240418000000012, -98.364291 26.231904999999994, -98.332783 26.201837999999995, -98.232497 26.189131000000025, -98.230081 26.204024999999994)"
almaL,tyler,"LINESTRING (-96.543763 32.287968000000006, -96.509013 32.26710699999998, -96.47414000000002 32.199657999999964, -96.467354 32.151442, -96.445765 32.117735, -96.441983 32.09840500000001, -96.436416 32.097888, -96.200211 32.13842299999999, -96.12126900000001 32.14853499999998, -96.09059100000002 32.14771999999999, -96.023074 32.17002900000001, -95.908358 32.194551000000004, -95.904363 32.20501300000001, -95.864017 32.22652000000001, -95.81244700000002 32.22653700000001, -95.746411 32.279741999999985, -95.610361 32.30262799999999, -95.588102 32.31000000000002, -95.519598 32.29729399999997, -95.454537 32.314277000000025, -95.420595 32.32850200000001, -95.384416 32.331803999999984, -95.357841 32.343466, -95.300661 32.346633, -95.300641 32.35126300000002)"
sugarLand,houston,"LINESTRING (-95.634985 29.619829000000006, -95.603028 29.626206000000018, -95.602905 29.62326899999999, -95.60124600000002 29.62119800000002, -95.53553 29.681665999999996, -95.52741 29.691582999999998, -95.4897 29.72472799999999, -95.468163 29.72603100000002, -95.455733 29.729903000000014, -95.440329 29.728742999999998, -95.388036 29.732038999999993, -95.382511 29.737897999999984, -95.381626 29.740674999999978, -95.366923 29.759265000000006, -95.367789 29.759791000000007, -95.36786300000001 29.758731)"
rhomeL,dentonL,"LINESTRING (-97.484111 33.057093, -97.479439 33.05600199999998, -97.478163 33.05062900000001, -97.473989 33.04705300000002, -97.466957 33.04433, -97.455313 33.04571100000001, -97.439031 33.036883, -97.326651 33.03509400000001, -97.302316 33.02665700000001, -97.272902 33.02632499999999, -97.248069 33.056022, -97.210345 33.126206, -97.164364 33.202325, -97.16428299999998 33.208556000000016, -97.176142 33.23676200000002, -97.177428 33.263678000000006, -97.179431 33.26287800000002)"
weimarL,austin,"LINESTRING (-96.777269 29.690502000000006, -96.831192 29.68798700000001, -96.855949 29.69655800000003, -96.902724 29.693997999999997, -96.910788 29.838798999999998, -96.904383 29.85652999999999, -96.867982 29.892889000000004, -96.88212100000001 29.913637999999988, -96.88117 29.922445000000007, -96.912892 29.906084999999994, -96.987056 29.936619999999994, -97.068526 29.943864000000012, -97.084106 29.95166300000001, -97.175473 30.043594000000013, -97.235711 30.073210000000007, -97.254003 30.090166, -97.294294 30.105058000000017, -97.327209 30.104974999999982, -97.34846700000001 30.11127399999999, -97.413046 30.11151600000002, -97.545409 30.184770000000004, -97.575694 30.18984300000002, -97.615662 30.187002000000003, -97.680175 30.224361000000016, -97.692198 30.250591000000018, -97.743783 30.27090799999999)"
houston2L,houston1L,"LINESTRING (-95.369721 29.79725300000002, -95.369093 29.797276999999994, -95.369069 29.79817300000002, -95.371346 29.798136000000017, -95.372224 29.804870000000005, -95.374026 29.810696999999998, -95.373534 29.812967999999994, -95.371105 29.813638999999995, -95.356761 29.813883, -95.354072 29.81359100000001, -95.339113 29.808887000000006, -95.334986 29.808100000000003, -95.32268 29.809203, -95.306314 29.809337000000003, -95.295388 29.804397000000012, -95.282743 29.80397700000001, -95.27176700000001 29.796605000000007, -95.269763 29.799044999999982, -95.268884 29.798494)"
chocolateBay,corpusChristi,"LINESTRING (-96.621653 28.584268999999978, -96.647547 28.610395000000008, -96.885115 28.464256000000002, -96.952369 28.28167499999999, -96.98502400000001 28.231350000000006, -97.004368 28.143606000000016, -97.037008 28.09023500000001, -97.041183 28.061767000000003, -97.063099 28.063704000000005, -97.158536 27.924816000000003, -97.265921 27.927323000000005, -97.297574 27.913305, -97.318275 27.881781000000014, -97.38477900000001 27.832895, -97.403232 27.7634)"
brazoria,hungerfordL,"LINESTRING (-95.49952000000002 29.181846, -95.505095 29.17757200000001, -95.508003 29.168541000000012, -95.508651 29.149758999999996, -95.519983 29.14645899999998, -95.54028900000002 29.14651400000002, -95.558146 29.142511000000006, -95.596012 29.140159, -95.609912 29.145914000000026, -95.62046 29.143028000000015, -95.63658199999999 29.143215, -95.65808 29.147121000000016, -95.748948 29.325231000000006, -95.935378 29.480257999999996, -95.937516 29.485398000000014, -95.991018 29.45102500000001, -96.062889 29.409344000000004, -96.075362 29.39054000000001)"
pasadena,pearland,"LINESTRING (-95.209285 29.691066999999993, -95.209345 29.69282100000001, -95.2114 29.692655, -95.20911700000002 29.687969999999993, -95.208049 29.675289999999993, -95.207741 29.641842000000015, -95.209294 29.63827500000001, -95.225227 29.62786900000001, -95.285485 29.625500000000006, -95.286387 29.563976000000014)"
rhomeL,bridgeportL,"LINESTRING (-97.484111 33.057093, -97.47821 33.055457, -97.473795 33.06782499999999, -97.470985 33.09734000000001, -97.472609 33.104624, -97.482806 33.119276000000006, -97.490368 33.12691700000001, -97.500301 33.14479699999998, -97.507002 33.15003000000002, -97.520451 33.15757499999998, -97.542407 33.175049, -97.567715 33.205004, -97.586737 33.21704699999998, -97.594789 33.231689, -97.609668 33.230644000000005, -97.614523 33.23072599999999, -97.615249 33.23178800000002, -97.62215 33.230731, -97.666095 33.23086600000001, -97.677395 33.23278100000001, -97.68486 33.23279499999999, -97.711156 33.229851999999994, -97.73085300000001 33.22274799999999, -97.737165 33.22239600000002, -97.737864 33.221382000000006)"
willcoxL,lordsburgL,"LINESTRING (-109.84732700000002 32.26712899999999, -109.843357 32.26598899999998, -109.74521 32.34742200000002, -109.689315 32.357784, -109.62332 32.36256999999998, -109.60181400000002 32.347604000000004, -109.520163 32.332382999999986, -109.491972 32.317950999999994, -109.439366 32.31663200000001, -109.258343 32.275228000000006, -109.205435 32.25794899999999, -109.176435 32.25675900000001, -109.026907 32.22244400000001, -108.971498 32.22756499999999, -108.752913 32.353276999999984, -108.735841 32.353894)"
